"CLIENT","PURCHASEORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","APPROVALSTATUS","CONFIRMSTATUS","ORDERINGSTATUS","INVOICINGSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C607FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150323","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150323","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C627FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150324","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150324","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","8739.36 ","7344.00 ","1395.36 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C647FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150325","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150325","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6961.50 ","5850.00 ","1111.50 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C667FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150326","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150326","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148857.10 ","125090.00 ","23767.10 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C687FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150327","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150327","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","24271.24 ","20396.00 ","3875.24 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C6A7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150328","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150328","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30368.80 ","25520.00 ","4848.80 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C6C7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150329","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150329","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","126082.88 ","105952.00 ","20130.88 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C6E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150330","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150330","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","54399.66 ","45714.00 ","8685.66 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C707FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150331","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150331","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","15471.19 ","13001.00 ","2470.19 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C727FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150401","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150401","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1970.64 ","1656.00 ","314.64 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C747FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150402","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150402","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","29771.42 ","25018.00 ","4753.42 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C767FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150403","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150403","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","12430.74 ","10446.00 ","1984.74 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C787FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150404","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150404","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","12186.79 ","10241.00 ","1945.79 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150405","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150405","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7C7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150406","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150406","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7E7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150407","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150407","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","4676.70 ","3930.00 ","746.70 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C807FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150408","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150408","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","89816.44 ","75476.00 ","14340.44 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C827FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150409","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150409","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30166.50 ","25350.00 ","4816.50 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C847FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150410","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150410","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","12209.40 ","10260.00 ","1949.40 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C867FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150411","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150411","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","8491.12 ","7135.40 ","1355.72 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C887FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150412","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150412","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2346.68 ","1972.00 ","374.68 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8A7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150413","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150413","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5933.58 ","4986.20 ","947.38 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150414","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150414","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5928.10 ","4981.60 ","946.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8E7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150415","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150415","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","9080.89 ","7631.00 ","1449.89 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C907FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150416","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150416","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","10253.04 ","8616.00 ","1637.04 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C927FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150417","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150417","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","7275.66 ","6114.00 ","1161.66 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C947FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150418","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150418","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","4551.75 ","3825.00 ","726.75 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C967FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150419","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150419","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C987FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150420","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150420","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4955.51 ","4164.30 ","791.21 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150421","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150421","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","4131.68 ","3472.00 ","659.68 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150422","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150422","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150423","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150423","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA07FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150424","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150424","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA27FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150425","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150425","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA47FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150426","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150426","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA67FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150427","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150427","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","49.98 ","42.00 ","7.98 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA87FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150428","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150428","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2343.94 ","1969.70 ","374.24 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150429","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150429","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2595.39 ","2181.00 ","414.39 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150430","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150430","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9107.07 ","7653.00 ","1454.07 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150501","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150501","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1514.63 ","1272.80 ","241.83 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB07FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150502","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150502","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4288.64 ","3603.90 ","684.74 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB27FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150503","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150503","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","4272.10 ","3590.00 ","682.10 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB47FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150504","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150504","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2446.64 ","2056.00 ","390.64 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB67FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150505","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150505","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB87FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150506","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150506","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150507","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150507","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","12211.78 ","10262.00 ","1949.78 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150508","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150508","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","8752.45 ","7355.00 ","1397.45 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150509","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150509","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","2291.94 ","1926.00 ","365.94 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC07FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150510","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150510","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","11640.81 ","9782.20 ","1858.61 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC27FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150511","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150511","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","5971.42 ","5018.00 ","953.42 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC47FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150512","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150512","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9401.11 ","7900.10 ","1501.01 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC67FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150513","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150513","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","3573.57 ","3003.00 ","570.57 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC87FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150514","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150514","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150515","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150515","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","7783.31 ","6540.60 ","1242.71 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150516","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150516","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","6978.16 ","5864.00 ","1114.16 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150517","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150517","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD07FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150518","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150518","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD27FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150519","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150519","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD47FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150520","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150520","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD67FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150521","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150521","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD87FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150522","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150522","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1909.83 ","1604.90 ","304.93 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150523","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150523","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2708.44 ","2276.00 ","432.44 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150524","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150524","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2990.47 ","2513.00 ","477.47 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150525","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150525","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9399.81 ","7899.00 ","1500.81 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE07FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150526","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150526","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2191.74 ","1841.80 ","349.94 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE27FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150527","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150527","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","6379.59 ","5361.00 ","1018.59 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE47FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150528","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150528","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4704.66 ","3953.50 ","751.16 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE67FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150529","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150529","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3320.10 ","2790.00 ","530.10 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE87FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150530","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150530","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","11951.17 ","10043.00 ","1908.17 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150531","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150531","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","19844.44 ","16676.00 ","3168.44 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150601","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150601","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","6676.50 ","5610.50 ","1066.00 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150602","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150602","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4589.84 ","3857.00 ","732.84 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF07FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150603","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150603","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1335.78 ","1122.50 ","213.28 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF27FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150604","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150604","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","1552.36 ","1304.50 ","247.86 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF47FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150605","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150605","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","5854.80 ","4920.00 ","934.80 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF67FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150606","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150606","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","1123.71 ","944.30 ","179.41 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF87FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150607","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150607","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","7225.68 ","6072.00 ","1153.68 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150608","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150608","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","4312.56 ","3624.00 ","688.56 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFC7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150609","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150609","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","9174.90 ","7710.00 ","1464.90 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFE7FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150610","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150610","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","604.04 ","507.60 ","96.44 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D007FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150611","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150611","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","9534.88 ","8012.50 ","1522.38 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D027FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150612","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150612","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4606.50 ","3871.00 ","735.50 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D047FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150613","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150613","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1984.93 ","1668.00 ","316.93 ","X","R","X","I","I"
