"CLIENT","HEADER_PURCHASEORDERID","PRODUCT_PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","QUANTITY","QUANTITYUNIT","DELIVERYDATE"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C6E7FB","HT-1056","","JPY","283.22 ","238.00 ","45.22 ","2.000 ","EA","20150621"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C707FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20151010"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C707FB","HT-1051","","USD","235.62 ","198.00 ","37.62 ","2.000 ","EA","20151121"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C727FB","HT-1042","","EUR","830.62 ","698.00 ","132.62 ","2.000 ","EA","20151117"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C727FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150605"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C747FB","HT-1502","","EUR","29750.00 ","25000.00 ","4750.00 ","1.000 ","EA","20150821"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C747FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20150626"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C767FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150617"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C767FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150823"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C787FB","HT-6130","","EUR","5208.63 ","4377.00 ","831.63 ","3.000 ","EA","20150601"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C787FB","HT-1061","","EUR","8.33 ","7.00 ","1.33 ","1.000 ","EA","20141229"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7A7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150617"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7A7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20141230"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7C7FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150729"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7C7FB","HT-1060","","EUR","10.71 ","9.00 ","1.71 ","1.000 ","EA","20150227"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7E7FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150411"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C7E7FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20151009"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C807FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150809"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C807FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20150410"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C827FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150618"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C827FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150318"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C847FB","HT-8001","","GBP","1188.81 ","999.00 ","189.81 ","1.000 ","EA","20141219"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C847FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20150804"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C867FB","HT-1030","","EUR","547.40 ","460.00 ","87.40 ","2.000 ","EA","20150128"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C867FB","HT-1111","","EUR","8.21 ","6.90 ","1.31 ","1.000 ","EA","20150605"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C887FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150601"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C887FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","1.000 ","EA","20150424"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8A7FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20150513"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8A7FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20141205"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8C7FB","HT-8002","","EUR","2853.62 ","2398.00 ","455.62 ","2.000 ","EA","20150719"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8C7FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20150920"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8E7FB","HT-1114","","USD","82.11 ","69.00 ","13.11 ","1.000 ","EA","20150403"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C8E7FB","HT-8003","","USD","3303.44 ","2776.00 ","527.44 ","2.000 ","EA","20150507"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C907FB","HT-1037","","MXN","5105.10 ","4290.00 ","815.10 ","3.000 ","EA","20150829"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C907FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20150630"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C927FB","HT-1117","","EUR","90.44 ","76.00 ","14.44 ","2.000 ","EA","20151016"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C927FB","HT-1040","","EUR","2963.10 ","2490.00 ","473.10 ","3.000 ","EA","20150311"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C947FB","HT-1118","","ARS","188.02 ","158.00 ","30.02 ","2.000 ","EA","20150711"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C947FB","HT-1041","","ARS","1166.20 ","980.00 ","186.20 ","2.000 ","EA","20151206"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C967FB","HT-1112","","GBP","92.82 ","78.00 ","14.82 ","2.000 ","EA","20150907"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C967FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20150518"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C987FB","HT-1111","","EUR","16.42 ","13.80 ","2.62 ","2.000 ","EA","20150720"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C987FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20151219"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB","HT-1040","","EUR","987.70 ","830.00 ","157.70 ","1.000 ","EA","20150522"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB","HT-1117","","EUR","135.66 ","114.00 ","21.66 ","3.000 ","EA","20151214"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20151108"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB","HT-1036","","CAD","1023.40 ","860.00 ","163.40 ","2.000 ","EA","20150303"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20150526"
"100","02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20150506"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA07FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20150330"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA07FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20150807"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA27FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150720"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA27FB","HT-1114","","USD","164.22 ","138.00 ","26.22 ","2.000 ","EA","20151211"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA47FB","HT-1040","","EUR","1975.40 ","1660.00 ","315.40 ","2.000 ","EA","20151218"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA47FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150802"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA67FB","HT-1115","","CAD","49.98 ","42.00 ","7.98 ","1.000 ","EA","20151028"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA67FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20151119"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA87FB","HT-1030","","EUR","821.10 ","690.00 ","131.10 ","3.000 ","EA","20150830"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CA87FB","HT-1111","","EUR","24.63 ","20.70 ","3.93 ","3.000 ","EA","20150226"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB","HT-1118","","ARS","282.03 ","237.00 ","45.03 ","3.000 ","EA","20150817"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB","HT-1041","","ARS","583.10 ","490.00 ","93.10 ","1.000 ","EA","20150218"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB","HT-1112","","GBP","92.82 ","78.00 ","14.82 ","2.000 ","EA","20151108"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20151004"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB","HT-1111","","EUR","16.42 ","13.80 ","2.62 ","2.000 ","EA","20150328"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB","HT-8000","","EUR","950.81 ","799.00 ","151.81 ","1.000 ","EA","20150517"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB07FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20150610"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB07FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20150507"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB27FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150629"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB27FB","HT-1114","","USD","246.33 ","207.00 ","39.33 ","3.000 ","EA","20151124"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB47FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150828"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB47FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","3.000 ","EA","20150616"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB67FB","HT-1037","","MXN","1701.70 ","1430.00 ","271.70 ","1.000 ","EA","20150429"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB67FB","HT-1116","","MXN","85.68 ","72.00 ","13.68 ","2.000 ","EA","20151111"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB87FB","HT-1037","","MXN","3403.40 ","2860.00 ","543.40 ","2.000 ","EA","20151001"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CB87FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20150306"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB","HT-1037","","MXN","5105.10 ","4290.00 ","815.10 ","3.000 ","EA","20151215"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB","HT-1116","","MXN","42.84 ","36.00 ","6.84 ","1.000 ","EA","20150708"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB","HT-8003","","USD","4955.16 ","4164.00 ","791.16 ","3.000 ","EA","20150622"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150104"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB","HT-1117","","EUR","90.44 ","76.00 ","14.44 ","2.000 ","EA","20151227"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB","HT-1040","","EUR","987.70 ","830.00 ","157.70 ","1.000 ","EA","20150613"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC07FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20151124"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC07FB","HT-1032","","EUR","821.10 ","690.00 ","131.10 ","2.000 ","EA","20150704"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC27FB","HT-1040","","EUR","2963.10 ","2490.00 ","473.10 ","3.000 ","EA","20151203"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC27FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150924"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC47FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20151113"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC47FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20150121"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC67FB","HT-1041","","ARS","1166.20 ","980.00 ","186.20 ","2.000 ","EA","20150113"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC67FB","HT-1118","","ARS","188.02 ","158.00 ","30.02 ","2.000 ","EA","20150601"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC87FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20151231"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CC87FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20151013"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20150326"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB","HT-1030","","EUR","547.40 ","460.00 ","87.40 ","2.000 ","EA","20150809"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB","HT-1037","","MXN","1701.70 ","1430.00 ","271.70 ","1.000 ","EA","20150810"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB","HT-1116","","MXN","128.52 ","108.00 ","20.52 ","3.000 ","EA","20150717"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","2.000 ","EA","20150924"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB","HT-1036","","CAD","1023.40 ","860.00 ","163.40 ","2.000 ","EA","20151016"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD07FB","HT-8002","","EUR","1426.81 ","1199.00 ","227.81 ","1.000 ","EA","20151130"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD07FB","HT-1032","","EUR","1231.65 ","1035.00 ","196.65 ","3.000 ","EA","20151113"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD27FB","HT-1032","","EUR","410.55 ","345.00 ","65.55 ","1.000 ","EA","20151024"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD27FB","HT-1113","","EUR","5.47 ","4.60 ","0.87 ","2.000 ","EA","20150402"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD47FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20141227"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD47FB","HT-1114","","USD","164.22 ","138.00 ","26.22 ","2.000 ","EA","20150527"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD67FB","HT-1040","","EUR","1975.40 ","1660.00 ","315.40 ","2.000 ","EA","20150713"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD67FB","HT-1117","","EUR","45.22 ","38.00 ","7.22 ","1.000 ","EA","20150830"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD87FB","HT-1111","","EUR","8.21 ","6.90 ","1.31 ","1.000 ","EA","20150203"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CD87FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20151010"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB","HT-1036","","CAD","1535.10 ","1290.00 ","245.10 ","3.000 ","EA","20150612"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB","HT-1115","","CAD","149.94 ","126.00 ","23.94 ","3.000 ","EA","20150427"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB","HT-1118","","ARS","282.03 ","237.00 ","45.03 ","3.000 ","EA","20151008"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB","HT-1041","","ARS","583.10 ","490.00 ","93.10 ","1.000 ","EA","20150508"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB","HT-8001","","GBP","2377.62 ","1998.00 ","379.62 ","2.000 ","EA","20150527"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB","HT-1031","","GBP","678.30 ","570.00 ","108.30 ","2.000 ","EA","20150508"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE07FB","HT-8000","","EUR","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20150810"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE07FB","HT-1030","","EUR","273.70 ","230.00 ","43.70 ","1.000 ","EA","20151019"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE27FB","HT-8003","","USD","4955.16 ","4164.00 ","791.16 ","3.000 ","EA","20150728"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE27FB","HT-1035","","USD","1424.43 ","1197.00 ","227.43 ","3.000 ","EA","20150105"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE47FB","HT-1113","","EUR","8.21 ","6.90 ","1.31 ","3.000 ","EA","20150528"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE47FB","HT-8002","","EUR","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20141218"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE67FB","AD-1000","","CAD","0.00 ","0.00 ","0.00 ","3.000 ","EA","20151124"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE67FB","HT-1036","","CAD","1535.10 ","1290.00 ","245.10 ","3.000 ","EA","20150713"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE87FB","HT-6132","","BRL","1069.81 ","899.00 ","170.81 ","1.000 ","EA","20151226"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CE87FB","HT-1063","","BRL","33.32 ","28.00 ","5.32 ","2.000 ","EA","20150702"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB","HT-7020","","CHF","3546.20 ","2980.00 ","566.20 ","2.000 ","EA","20150620"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB","HT-1065","","CHF","30.94 ","26.00 ","4.94 ","1.000 ","EA","20150222"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEC7FB","HT-7010","","USD","2852.43 ","2397.00 ","455.43 ","3.000 ","EA","20150607"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEC7FB","HT-1066","","USD","2.98 ","2.50 ","0.48 ","1.000 ","EA","20150408"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEE7FB","HT-7000","","EUR","1959.93 ","1647.00 ","312.93 ","3.000 ","EA","20150214"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CEE7FB","HT-1067","","EUR","12.50 ","10.50 ","2.00 ","3.000 ","EA","20151117"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF07FB","HT-1067","","EUR","8.33 ","7.00 ","1.33 ","2.000 ","EA","20150926"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF07FB","HT-7000","","EUR","653.31 ","549.00 ","104.31 ","1.000 ","EA","20151103"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF27FB","HT-1095","","USD","190.40 ","160.00 ","30.40 ","1.000 ","EA","20150404"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF27FB","HT-1068","","USD","8.33 ","7.00 ","1.33 ","2.000 ","EA","20151025"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF47FB","HT-1069","","JPY","2856.00 ","2400.00 ","456.00 ","3.000 ","EA","20150222"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF47FB","HT-1096","","JPY","142.80 ","120.00 ","22.80 ","1.000 ","EA","20151122"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF67FB","HT-1097","","ARS","133.28 ","112.00 ","21.28 ","2.000 ","EA","20150712"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF67FB","HT-1070","","ARS","253.11 ","212.70 ","40.41 ","3.000 ","EA","20141224"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF87FB","HT-6131","","ARS","2853.62 ","2398.00 ","455.62 ","2.000 ","EA","20150128"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CF87FB","HT-1062","","ARS","26.18 ","22.00 ","4.18 ","2.000 ","EA","20151207"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFA7FB","HT-6132","","BRL","2139.62 ","1798.00 ","341.62 ","2.000 ","EA","20150728"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFA7FB","HT-1063","","BRL","33.32 ","28.00 ","5.32 ","2.000 ","EA","20150623"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFC7FB","HT-1065","","CHF","61.88 ","52.00 ","9.88 ","2.000 ","EA","20150511"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFC7FB","HT-7020","","CHF","3546.20 ","2980.00 ","566.20 ","2.000 ","EA","20150210"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFE7FB","HT-1097","","ARS","66.64 ","56.00 ","10.64 ","1.000 ","EA","20151112"
"100","02BD2137-0890-1EEA-A6C2-BB55C1CFE7FB","HT-1070","","ARS","253.11 ","212.70 ","40.41 ","3.000 ","EA","20150826"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D007FB","HT-7010","","USD","1901.62 ","1598.00 ","303.62 ","2.000 ","EA","20150809"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D007FB","HT-1066","","USD","5.95 ","5.00 ","0.95 ","2.000 ","EA","20141220"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D027FB","HT-1067","","EUR","4.17 ","3.50 ","0.67 ","1.000 ","EA","20150610"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D027FB","HT-7000","","EUR","1959.93 ","1647.00 ","312.93 ","3.000 ","EA","20150926"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D047FB","HT-7000","","EUR","653.31 ","549.00 ","104.31 ","1.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D047FB","HT-1067","","EUR","8.33 ","7.00 ","1.33 ","2.000 ","EA","20151221"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D067FB","HT-1095","","USD","571.20 ","480.00 ","91.20 ","3.000 ","EA","20141211"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D067FB","HT-1068","","USD","8.33 ","7.00 ","1.33 ","2.000 ","EA","20150725"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D087FB","HT-1070","","ARS","168.74 ","141.80 ","26.94 ","2.000 ","EA","20150827"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D087FB","HT-1097","","ARS","66.64 ","56.00 ","10.64 ","1.000 ","EA","20150724"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0A7FB","HT-7010","","USD","950.81 ","799.00 ","151.81 ","1.000 ","EA","20151030"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0A7FB","HT-1066","","USD","5.95 ","5.00 ","0.95 ","2.000 ","EA","20150903"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0C7FB","HT-7020","","CHF","5319.30 ","4470.00 ","849.30 ","3.000 ","EA","20150113"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0C7FB","HT-1065","","CHF","92.82 ","78.00 ","14.82 ","3.000 ","EA","20150522"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0E7FB","HT-6131","","ARS","4280.43 ","3597.00 ","683.43 ","3.000 ","EA","20150716"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D0E7FB","HT-1062","","ARS","13.09 ","11.00 ","2.09 ","1.000 ","EA","20141228"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D107FB","HT-6132","","BRL","2139.62 ","1798.00 ","341.62 ","2.000 ","EA","20151102"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D107FB","HT-1063","","BRL","33.32 ","28.00 ","5.32 ","2.000 ","EA","20150528"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D127FB","HT-1065","","CHF","61.88 ","52.00 ","9.88 ","2.000 ","EA","20150616"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D127FB","HT-7020","","CHF","1773.10 ","1490.00 ","283.10 ","1.000 ","EA","20150730"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D147FB","HT-7000","","EUR","1959.93 ","1647.00 ","312.93 ","3.000 ","EA","20150716"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D147FB","HT-1067","","EUR","12.50 ","10.50 ","2.00 ","3.000 ","EA","20150520"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D167FB","HT-1095","","USD","571.20 ","480.00 ","91.20 ","3.000 ","EA","20150517"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D167FB","HT-1068","","USD","12.50 ","10.50 ","2.00 ","3.000 ","EA","20150825"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D187FB","HT-7010","","USD","2852.43 ","2397.00 ","455.43 ","3.000 ","EA","20150325"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D187FB","HT-1066","","USD","8.93 ","7.50 ","1.43 ","3.000 ","EA","20150212"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1A7FB","HT-1069","","JPY","952.00 ","800.00 ","152.00 ","1.000 ","EA","20150820"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1A7FB","HT-1096","","JPY","285.60 ","240.00 ","45.60 ","2.000 ","EA","20150404"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1C7FB","HT-1069","","JPY","1904.00 ","1600.00 ","304.00 ","2.000 ","EA","20150805"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1C7FB","HT-1096","","JPY","142.80 ","120.00 ","22.80 ","1.000 ","EA","20150701"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1E7FB","HT-1069","","JPY","2856.00 ","2400.00 ","456.00 ","3.000 ","EA","20150206"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D1E7FB","HT-1096","","JPY","142.80 ","120.00 ","22.80 ","1.000 ","EA","20150805"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D207FB","HT-1068","","USD","12.50 ","10.50 ","2.00 ","3.000 ","EA","20150120"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D207FB","HT-1095","","USD","571.20 ","480.00 ","91.20 ","3.000 ","EA","20150316"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D227FB","HT-1097","","ARS","133.28 ","112.00 ","21.28 ","2.000 ","EA","20150301"
"100","02BD2137-0890-1EEA-A6C2-BB55C1D227FB","HT-1070","","ARS","84.37 ","70.90 ","13.47 ","1.000 ","EA","20151123"
