"CLIENT","SALESORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB606A7C87FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150327","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150410","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","325.94 ","273.90 ","52.04 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7CA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150328","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150411","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","24220.07 ","20353.00 ","3867.07 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7CC7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150329","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150412","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","4499.87 ","3781.40 ","718.47 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7CE7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150330","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150413","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","2727.24 ","2291.80 ","435.44 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7D07FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150331","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150414","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","530.62 ","445.90 ","84.72 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7D27FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150401","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150415","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","803.25 ","675.00 ","128.25 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7D47FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150402","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150416","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","178.14 ","149.70 ","28.44 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7D67FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150403","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150417","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","871.55 ","732.40 ","139.15 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7D87FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150404","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150418","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6543.80 ","5499.00 ","1044.80 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7DA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150405","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150419","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","113032.74 ","94985.50 ","18047.24 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7DC7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150406","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150420","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","114.24 ","96.00 ","18.24 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7DE7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150407","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150421","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","521.22 ","438.00 ","83.22 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7E07FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150408","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150422","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","411.50 ","345.80 ","65.70 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7E27FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150409","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150423","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","11379.97 ","9563.00 ","1816.97 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7E47FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150410","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150424","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","26581.03 ","22337.00 ","4244.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7E67FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150411","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150425","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7E87FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150412","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150426","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","5631.08 ","4732.00 ","899.08 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7EA7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150413","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150427","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","1405.39 ","1181.00 ","224.39 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7EC7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150414","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150428","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7EE7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150415","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150429","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","101299.22 ","85125.40 ","16173.82 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7F07FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150416","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150430","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","250.73 ","210.70 ","40.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7F27FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150417","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150501","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7F47FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150418","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150502","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","195.16 ","164.00 ","31.16 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7F67FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150419","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150503","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3972.22 ","3338.00 ","634.22 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7F87FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150420","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150504","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","3598.92 ","3024.30 ","574.62 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A7FA7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150421","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150505","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7FC7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150422","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150506","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","24395.00 ","20500.00 ","3895.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A7FE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150423","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150507","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5527.55 ","4645.00 ","882.55 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8007FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150424","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150508","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","3459.33 ","2907.00 ","552.33 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8027FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150425","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150509","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","852.04 ","716.00 ","136.04 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8047FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150426","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150510","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","1916.50 ","1610.50 ","306.00 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8067FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150427","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150511","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","178.14 ","149.70 ","28.44 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8087FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150428","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150512","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","871.55 ","732.40 ","139.15 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A80A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150429","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150513","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","1028.15 ","864.00 ","164.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A80C7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150430","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150514","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","5523.38 ","4641.50 ","881.88 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A80E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150501","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150515","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","187.54 ","157.60 ","29.94 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8107FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150502","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150516","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","521.22 ","438.00 ","83.22 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8127FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150503","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150517","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","411.50 ","345.80 ","65.70 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8147FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150504","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150518","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","11552.52 ","9708.00 ","1844.52 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8167FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150505","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150519","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","26581.03 ","22337.00 ","4244.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8187FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150506","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150520","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","9417.66 ","7914.00 ","1503.66 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A81A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150507","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150521","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","5631.08 ","4732.00 ","899.08 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A81C7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150508","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150522","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","1405.39 ","1181.00 ","224.39 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A81E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150509","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150523","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8207FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150510","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150524","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8227FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150511","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150525","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","250.73 ","210.70 ","40.03 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8247FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150512","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150526","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","10549.35 ","8865.00 ","1684.35 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8267FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150513","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150527","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","195.16 ","164.00 ","31.16 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8287FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150514","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150528","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","107100.00 ","90000.00 ","17100.00 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A82A7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150515","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150529","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4415.73 ","3710.70 ","705.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A82C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150516","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150530","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","325.94 ","273.90 ","52.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A82E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150517","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150531","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","24220.07 ","20353.00 ","3867.07 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8307FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150518","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150601","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4499.87 ","3781.40 ","718.47 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8327FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150519","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150602","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","2727.24 ","2291.80 ","435.44 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8347FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150520","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150603","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","530.62 ","445.90 ","84.72 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8367FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150521","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150604","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","803.25 ","675.00 ","128.25 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8387FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150522","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150605","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","178.14 ","149.70 ","28.44 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A83A7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150523","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150606","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","871.55 ","732.40 ","139.15 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A83C7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150524","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150607","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","6543.80 ","5499.00 ","1044.80 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A83E7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150525","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150608","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","113032.74 ","94985.50 ","18047.24 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8407FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150526","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150609","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","114.24 ","96.00 ","18.24 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8427FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150527","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150610","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","521.22 ","438.00 ","83.22 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8447FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150528","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150611","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","411.50 ","345.80 ","65.70 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8467FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150529","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150612","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","11379.97 ","9563.00 ","1816.97 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8487FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150530","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150613","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","26581.03 ","22337.00 ","4244.03 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A84A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150531","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150614","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","9417.66 ","7914.00 ","1503.66 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A84C7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150601","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150615","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A84E7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150602","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150616","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1405.39 ","1181.00 ","224.39 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8507FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150603","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150617","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8527FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150604","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150618","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8547FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150605","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150619","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8567FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150606","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150620","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","10549.35 ","8865.00 ","1684.35 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8587FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150607","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150621","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","195.16 ","164.00 ","31.16 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A85A7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150608","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150622","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","3972.22 ","3338.00 ","634.22 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A85C7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150609","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150623","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","3598.92 ","3024.30 ","574.62 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A85E7FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150610","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150624","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","325.94 ","273.90 ","52.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8607FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150611","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150625","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","24395.00 ","20500.00 ","3895.00 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8627FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150612","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150626","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","5527.55 ","4645.00 ","882.55 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8647FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150613","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150627","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","3459.33 ","2907.00 ","552.33 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8667FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150614","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150628","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","852.04 ","716.00 ","136.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8687FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150615","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150629","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","1916.50 ","1610.50 ","306.00 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A86A7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150616","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150630","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","178.14 ","149.70 ","28.44 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A86C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150617","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150701","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","871.55 ","732.40 ","139.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A86E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150618","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150702","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","1028.15 ","864.00 ","164.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8707FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150619","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150703","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","5523.38 ","4641.50 ","881.88 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A8727FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150620","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150704","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","187.54 ","157.60 ","29.94 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A8747FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150621","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150705","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","521.22 ","438.00 ","83.22 ","P","P","I"
