POHeader_ID,ID,product_productId,noteId,currency_code,grossAmount,netAmount,taxAmount,quantity,quantityUnit,deliveryDate
02BD2137-0890-1EEA-A6C2-BB55C1C547FB,8D580D2D-AC0C-45F6-9B1C-37C7BF22208E,HT-1500,,EUR,11900,10000,1900,2,EA,2020-02-17
02BD2137-0890-1EEA-A6C2-BB55C1C547FB,10AACA95-2CA7-47EE-9555-13DD0D8E23A4,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-11-15
02BD2137-0890-1EEA-A6C2-BB55C1C567FB,3808D162-C0F1-4072-8B08-0122E14BCB67,HT-1500,,EUR,17850,15000,2850,3,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB55C1C567FB,EFC09C6A-ADDE-4C40-B33E-4294B6B0017D,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-01-23
02BD2137-0890-1EEA-A6C2-BB55C1C587FB,1EB11333-E7F2-4523-9D3F-34E4120AB355,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB55C1C587FB,CC54A2CA-9471-4A12-BCDA-501D8B838448,HT-1051,,USD,353.43,297,56.43,3,EA,2020-11-05
02BD2137-0890-1EEA-A6C2-BB55C1C5A7FB,3B50CD59-653C-4479-8BDE-3E4CAF902A02,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-09-16
02BD2137-0890-1EEA-A6C2-BB55C1C5A7FB,CC2136F9-F567-4B64-8A31-E1AFAD89FA3C,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-07-30
02BD2137-0890-1EEA-A6C2-BB55C1C5C7FB,046E982B-D8DC-4C4E-82A8-4DE286BEEB89,HT-1501,,JPY,17850,15000,2850,1,EA,2020-05-20
02BD2137-0890-1EEA-A6C2-BB55C1C5C7FB,B0AFA431-0F03-4207-B364-F27467836055,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-10-25
02BD2137-0890-1EEA-A6C2-BB55C1C5E7FB,ED254A55-7529-410D-BE29-AF6CC62F0360,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-10-27
02BD2137-0890-1EEA-A6C2-BB55C1C5E7FB,DE3A203E-7C4B-4CCC-AE62-5C29A4802688,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-07-16
02BD2137-0890-1EEA-A6C2-BB55C1C607FB,DCB5F828-5A15-4289-8CA9-68EDE5D828BE,HT-1501,,JPY,35700,30000,5700,2,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1C607FB,9B3F1CFC-880A-4413-A866-740D4DCB6EBE,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-02-10
02BD2137-0890-1EEA-A6C2-BB55C1C627FB,BE57BA74-407A-47CA-BCEE-6A8FB86D9CAF,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB55C1C627FB,E0AD1EDB-83A7-49F3-A8B1-E2E2E9F9E883,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB55C1C647FB,8E61038E-C233-4D1A-9FC4-A1446343720F,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-07-30
02BD2137-0890-1EEA-A6C2-BB55C1C647FB,CAFB4899-0407-410C-8218-6B4870A3441C,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-04-12
02BD2137-0890-1EEA-A6C2-BB55C1C667FB,F4340270-FCAC-401A-9099-415F6C2D4406,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB55C1C667FB,9205A8E2-83AF-4DAD-9D6A-1D6893F5A14F,HT-1502,,EUR,59500,50000,9500,2,EA,2020-06-27
02BD2137-0890-1EEA-A6C2-BB55C1C687FB,8E9BC480-B396-4692-9FC0-D9D5302B02AE,HT-1500,,EUR,5950,5000,950,1,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB55C1C687FB,789EB812-CFBA-4BEA-958B-FDE4A607DB8D,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-04-14
02BD2137-0890-1EEA-A6C2-BB55C1C6A7FB,A5DE4B82-D655-49F1-A2E6-3904788A2005,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB55C1C6A7FB,7671C345-8BA4-4930-BB8A-F3D5DBEF0E56,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB55C1C6C7FB,19AB53FC-754D-4E82-8D40-07BE8A0F2B3A,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-11-08
02BD2137-0890-1EEA-A6C2-BB55C1C6C7FB,D9855F34-4B78-47DC-918A-CC49D3FE1821,HT-1501,,JPY,53550,45000,8550,3,EA,2020-05-13
02BD2137-0890-1EEA-A6C2-BB55C1C6E7FB,4AA7A9C1-9D79-495A-B748-E46B68131A7E,HT-1501,,JPY,17850,15000,2850,1,EA,2020-09-14
02BD2137-0890-1EEA-A6C2-BB55C1C6E7FB,FED94464-E9A1-409D-A083-3E583582C88D,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-06-21
02BD2137-0890-1EEA-A6C2-BB55C1C707FB,7A628ADD-A489-498B-A03E-AA648DFFB8DD,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-10-10
02BD2137-0890-1EEA-A6C2-BB55C1C707FB,F215D640-AD31-468C-A9DA-5DAB34E17DC2,HT-1051,,USD,235.62,198,37.62,2,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB55C1C727FB,ED479D37-690A-4F2E-AC7B-C2BAC8D3A1DA,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C1C727FB,4C8D3FF7-E1EB-4E4D-AED0-97EFB61D17DB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB55C1C747FB,5149BFC2-4618-43A4-BEB6-D09C120F2AAB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB55C1C747FB,F35B2472-7640-4776-8C72-7195773AC6E4,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-06-26
02BD2137-0890-1EEA-A6C2-BB55C1C767FB,1028545A-DD4D-426D-B0CA-27C7A6518DAD,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-06-17
02BD2137-0890-1EEA-A6C2-BB55C1C767FB,08CE6C9E-0897-4751-8F8F-1A4850A211E4,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB55C1C787FB,05E49143-D942-40DD-ACDF-F5F46AF04627,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB55C1C787FB,D7EE2137-3E44-4CC6-9348-5899F43B4B63,HT-1061,,EUR,8.33,7,1.33,1,EA,2014-12-29
02BD2137-0890-1EEA-A6C2-BB55C1C7A7FB,65E8D696-FF5F-4D88-8520-65C9A1B58297,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-06-17
02BD2137-0890-1EEA-A6C2-BB55C1C7A7FB,E20D97BA-589F-4647-A22D-68360AC29353,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2014-12-30
02BD2137-0890-1EEA-A6C2-BB55C1C7C7FB,95531D51-A54A-4B1D-B4E1-42514913FCE9,HT-1502,,EUR,59500,50000,9500,2,EA,2020-07-29
02BD2137-0890-1EEA-A6C2-BB55C1C7C7FB,63B1DA1F-3E81-4E8F-8726-A6D4D3C64346,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-02-27
02BD2137-0890-1EEA-A6C2-BB55C1C7E7FB,C944EBC2-CA7A-4242-9892-397AEDD57487,HT-1051,,USD,353.43,297,56.43,3,EA,2020-04-11
02BD2137-0890-1EEA-A6C2-BB55C1C7E7FB,285139FD-A44C-4F38-AF4F-1F22C6E0AB46,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-10-09
02BD2137-0890-1EEA-A6C2-BB55C1C807FB,FF3B3BF8-E71D-4228-8F70-BDB9025D007E,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-08-09
02BD2137-0890-1EEA-A6C2-BB55C1C807FB,ABA43AE3-9DF0-48C0-9444-82A7E77661BA,HT-1501,,JPY,53550,45000,8550,3,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB55C1C827FB,B9D453A7-1754-43BF-98F3-51A3F87CBB9F,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB55C1C827FB,068D4BE7-6A15-4A3E-A640-F6BD59F9C114,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-03-18
02BD2137-0890-1EEA-A6C2-BB55C1C847FB,6BDD2641-901E-405D-B040-99B2E2699D0A,HT-8001,,GBP,1188.81,999,189.81,1,EA,2014-12-19
02BD2137-0890-1EEA-A6C2-BB55C1C847FB,8F4A0849-8D88-4CEF-86D7-8913D53CACE2,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C1C867FB,4BD4B1BC-AD2C-4422-AD2C-A6A0AF6A2D27,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-01-28
02BD2137-0890-1EEA-A6C2-BB55C1C867FB,262BED02-51CB-48B4-830B-A4F38CB4A24D,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB55C1C887FB,D710CF34-4029-4189-9E94-4BE0F341A0F4,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB55C1C887FB,648460F3-BD8D-490B-B101-E7B2E4FE5460,AD-1000,,CAD,0,0,0,1,EA,2020-04-24
02BD2137-0890-1EEA-A6C2-BB55C1C8A7FB,A4B09654-A9EB-4613-8933-0FF8E34901E0,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-05-13
02BD2137-0890-1EEA-A6C2-BB55C1C8A7FB,2E8B3C99-11A2-4C22-B657-A3E025F1F256,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C1C8C7FB,CADE4CF7-C011-43E9-9B26-32FDB089EABB,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2020-07-19
02BD2137-0890-1EEA-A6C2-BB55C1C8C7FB,D0E9FF5B-9851-4100-950E-CB7B52E56C94,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB55C1C8E7FB,19C341EE-F2F6-4DBB-916A-707406DDD872,HT-1114,,USD,82.11,69,13.11,1,EA,2020-04-03
02BD2137-0890-1EEA-A6C2-BB55C1C8E7FB,589B8548-2ED8-46A5-B81B-B3AF4D0E5D73,HT-8003,,USD,3303.44,2776,527.44,2,EA,2020-05-07
02BD2137-0890-1EEA-A6C2-BB55C1C907FB,8C90CDC8-E208-4D89-9185-489C8C1ABA09,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-08-29
02BD2137-0890-1EEA-A6C2-BB55C1C907FB,2C3F7E5A-0019-468A-955E-D9598B55D4E1,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-06-30
02BD2137-0890-1EEA-A6C2-BB55C1C927FB,80FAD0A7-08E1-463D-86DC-89A54951F013,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-10-16
02BD2137-0890-1EEA-A6C2-BB55C1C927FB,069EC044-3DAE-451A-83C9-C7F522446DF3,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-03-11
02BD2137-0890-1EEA-A6C2-BB55C1C947FB,0BECD742-45BF-499E-AB32-D134ABF46F24,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB55C1C947FB,10EFA2A5-D5F0-4AEA-A4CC-970B71F6D941,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB55C1C967FB,43EBDD47-F69C-413E-8ABB-0E26F916D947,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-09-07
02BD2137-0890-1EEA-A6C2-BB55C1C967FB,F79CA26B-97BC-4F39-8D08-6706E81AF600,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-05-18
02BD2137-0890-1EEA-A6C2-BB55C1C987FB,95289549-B4B5-469E-BCF2-BBC4625034BE,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1C987FB,653A89E7-FF3A-4A48-9A99-DA06E6A840D7,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-12-19
02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB,984BF9C7-FBFF-454A-B7C0-ED242D2A5440,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB,484DEAF0-BE80-43C4-82EF-5EDAB3B0F704,HT-1117,,EUR,135.66,114,21.66,3,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB,B80603F3-33E2-40EB-8BD5-6AACE602AABF,AD-1000,,CAD,0,0,0,2,EA,2020-11-08
02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB,24858564-E2F9-426E-BC09-9E9592C05286,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-03-03
02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB,EB214300-899D-4C34-A1E2-6C65220CC299,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-05-26
02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB,3CAF3DAB-0A72-474E-8EA8-8E061AB986CB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-05-06
02BD2137-0890-1EEA-A6C2-BB55C1CA07FB,F95149BB-E9D6-4045-82E0-9C31D2C08C23,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-03-30
02BD2137-0890-1EEA-A6C2-BB55C1CA07FB,90EFD2CA-B1F4-44CE-A298-BC30CA84F1B9,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-08-07
02BD2137-0890-1EEA-A6C2-BB55C1CA27FB,E1906254-1B33-489F-8452-F940CD6B9D05,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB55C1CA27FB,F08279DB-4AEA-49C4-B87D-DE1A2D15BCED,HT-1114,,USD,164.22,138,26.22,2,EA,2020-12-11
02BD2137-0890-1EEA-A6C2-BB55C1CA47FB,9BFD1F6A-9BFC-4845-9511-A5B724B233B9,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-12-18
02BD2137-0890-1EEA-A6C2-BB55C1CA47FB,474BCAD6-750E-45CF-BCB1-662C578BE741,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB55C1CA67FB,73230B52-61FC-4BBA-82B1-BB784A000554,HT-1115,,CAD,49.98,42,7.98,1,EA,2020-10-28
02BD2137-0890-1EEA-A6C2-BB55C1CA67FB,6BB1531C-0282-4B86-B5E0-9D9AFE3642E8,AD-1000,,CAD,0,0,0,2,EA,2020-11-19
02BD2137-0890-1EEA-A6C2-BB55C1CA87FB,9B0A0CCE-1081-4113-A544-0C3A4545346C,HT-1030,,EUR,821.1,690,131.1,3,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C1CA87FB,1B5AC2AB-ED27-44B6-B724-B36D54E0701C,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2020-02-26
02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB,BBE8FF88-FCB3-4E8C-A76B-86F35A49B301,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB,CCE12819-79A9-4E45-8A69-D68C27161462,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-02-18
02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB,14C71DD3-D9A8-4E4F-8CE6-49EF9B76B88C,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-11-08
02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB,477B0B64-192A-466E-B253-F3927D8223ED,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB,13985D5F-6998-4B02-9A5E-BCBD1995C7D3,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB,D32D54B2-8E11-40D6-89E4-776BC18E8EEF,HT-8000,,EUR,950.81,799,151.81,1,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C1CB07FB,5C76F69D-BCA3-47DE-B93E-655FFC63C2F0,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-06-10
02BD2137-0890-1EEA-A6C2-BB55C1CB07FB,20BF5194-BF13-4AAC-8D2F-9E2B705C488C,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-05-07
02BD2137-0890-1EEA-A6C2-BB55C1CB27FB,C4A4DE4D-8EFE-4DB5-8483-15A1ABBF9551,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-06-29
02BD2137-0890-1EEA-A6C2-BB55C1CB27FB,251BFC40-E15F-4D6D-9415-EDF1FE7CB6D1,HT-1114,,USD,246.33,207,39.33,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB55C1CB47FB,71E6CB95-709D-425D-8D04-6978570FF6B1,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB55C1CB47FB,CCE0A6DB-DE94-4299-9EC1-C7E6CF54945C,AD-1000,,CAD,0,0,0,3,EA,2020-06-16
02BD2137-0890-1EEA-A6C2-BB55C1CB67FB,BEA08BCE-8FE1-4C2A-99F8-A20E2E429FA8,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-04-29
02BD2137-0890-1EEA-A6C2-BB55C1CB67FB,E193DB20-89B8-45E2-BFA5-66C075A6831E,HT-1116,,MXN,85.68,72,13.68,2,EA,2020-11-11
02BD2137-0890-1EEA-A6C2-BB55C1CB87FB,F5B4A714-BB22-4E80-A869-7D0CC3FBA0C0,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2020-10-01
02BD2137-0890-1EEA-A6C2-BB55C1CB87FB,094E1A0F-F08D-477F-A843-069646A62465,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-03-06
02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB,AC80FBF2-307E-4DEA-8AB9-AEBD435EEE2A,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB,F8DC5F4B-ACEE-4CF8-AD60-D6D581B473FE,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB,1767F52D-E15F-4B1E-A251-CC89904F88C6,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB,0738A5D8-0B3A-41EA-B5DE-06B2117DB862,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-01-04
02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB,28AA099D-2F2A-42BD-B35A-083D48E0306A,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-12-27
02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB,663D0B1E-5147-49F0-9CD5-118BCB4DF753,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-06-13
02BD2137-0890-1EEA-A6C2-BB55C1CC07FB,6841863E-2E1E-4DC8-B10A-ED5D9E270056,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB55C1CC07FB,77C123B9-BB89-4C4A-9D72-0E989A946331,HT-1032,,EUR,821.1,690,131.1,2,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB55C1CC27FB,350424AD-1DFB-4583-B2BF-440F3E5295EE,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-12-03
02BD2137-0890-1EEA-A6C2-BB55C1CC27FB,27C5D463-727A-4414-9858-BF1AED9F1F6D,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB55C1CC47FB,51735706-4D4F-4EE5-A121-29384D8F629E,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB55C1CC47FB,B6660FBC-8A48-403E-970C-A385D8AA4D77,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-01-21
02BD2137-0890-1EEA-A6C2-BB55C1CC67FB,CDE9E9C9-4887-4825-B23A-43EAA4717974,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C1CC67FB,601098A3-3D0C-4498-B9F9-11AD86E630BD,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB55C1CC87FB,0AAB0B80-D8DF-4F5B-A07D-AF1F93A894D0,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB55C1CC87FB,F01ED940-658A-42E3-B69E-25B7DFE6F64B,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-10-13
02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB,BDE7A390-C7CA-4EE4-9D31-EDEBF507F238,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-03-26
02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB,D9A6346E-87CE-436E-A3F7-25732CC5A439,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-08-09
02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB,BCC16E63-1378-4781-812E-885CC0730738,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB,874D0334-CEF7-4739-881B-7F26146EA1EE,HT-1116,,MXN,128.52,108,20.52,3,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB,B0C58E00-8C3B-4416-85CD-FC9D6534F7DC,AD-1000,,CAD,0,0,0,2,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB,B7058C63-1C13-4BDC-AC48-46AFF62177B7,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-10-16
02BD2137-0890-1EEA-A6C2-BB55C1CD07FB,3BA5B226-0F10-48AD-B7D7-6438421AFCC4,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-11-30
02BD2137-0890-1EEA-A6C2-BB55C1CD07FB,39FF4B43-184C-4654-A348-7D96FEC2806E,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB55C1CD27FB,FDB24863-59EA-47B4-9BAE-664D6B8ACCCF,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-10-24
02BD2137-0890-1EEA-A6C2-BB55C1CD27FB,8548FB80-714C-4A73-A087-474CC7FB0A2E,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-04-02
02BD2137-0890-1EEA-A6C2-BB55C1CD47FB,E4843ACF-5508-442E-AE2F-0BB8A3AAAAAD,HT-1035,,USD,1424.43,1197,227.43,3,EA,2014-12-27
02BD2137-0890-1EEA-A6C2-BB55C1CD47FB,0D3D871D-9DC5-413C-BE6A-5048C5DF6FE6,HT-1114,,USD,164.22,138,26.22,2,EA,2020-05-27
02BD2137-0890-1EEA-A6C2-BB55C1CD67FB,01699EE7-4D37-4A21-86DC-3E01CF6523B9,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-07-13
02BD2137-0890-1EEA-A6C2-BB55C1CD67FB,0E7BCF15-6967-411A-B835-5BEE9D3CC172,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C1CD87FB,6F509A49-6602-4A02-9DB7-E423D028D845,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-02-03
02BD2137-0890-1EEA-A6C2-BB55C1CD87FB,8DAE82D4-D6B8-4BBB-B7A1-0DC15A888D82,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-10-10
02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB,83909851-DCE7-435F-B933-0EA668D1B470,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-06-12
02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB,0C80E226-58A3-40CD-B121-A7EE5068A4CC,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-04-27
02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB,6CD6BE4D-85FF-46E0-A213-765B4437BEA5,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB,9303D8C1-59D9-4F66-9B83-63AD99F2C331,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-05-08
02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB,23604E08-8A2A-442C-82F5-9823325D356C,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-05-27
02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB,30D0A9B2-08E9-4477-9E48-4ED57E638BEB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-05-08
02BD2137-0890-1EEA-A6C2-BB55C1CE07FB,4BA70109-39DB-459C-8F94-3A8374042387,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB55C1CE07FB,1F68331A-F57D-4294-8341-BED0749BA9F0,HT-1030,,EUR,273.7,230,43.7,1,EA,2020-10-19
02BD2137-0890-1EEA-A6C2-BB55C1CE27FB,534A1184-DA86-4CCA-B884-4921E4094EE3,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-07-28
02BD2137-0890-1EEA-A6C2-BB55C1CE27FB,E006B6EA-E355-4464-B5B8-556073BACAE8,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-01-05
02BD2137-0890-1EEA-A6C2-BB55C1CE47FB,AAC7D1BC-4AD2-4BA9-957B-B7FBD7F692C2,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-05-28
02BD2137-0890-1EEA-A6C2-BB55C1CE47FB,C9C21673-4ECE-4756-9159-B7CEBC9E062E,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C1CE67FB,8F0439FB-D2D8-4F1C-9F12-B480ABC30796,AD-1000,,CAD,0,0,0,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB55C1CE67FB,A92F9AB6-EB64-4239-A43A-D619F5178A12,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-07-13
02BD2137-0890-1EEA-A6C2-BB55C1CE87FB,F2A0453F-36AC-4C8C-8E0E-D7FF75F001A2,HT-6132,,BRL,1069.81,899,170.81,1,EA,2020-12-26
02BD2137-0890-1EEA-A6C2-BB55C1CE87FB,FDF9EF2F-FC07-429A-9B85-A181A45488A7,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-07-02
02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB,E5BDBD71-44D2-44A8-BD1B-2D9C7662BF0E,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-06-20
02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB,0BD7B085-C75E-4A45-B1F1-4923C9C7704B,HT-1065,,CHF,30.94,26,4.94,1,EA,2020-02-22
